,Unnamed: 0,Group,CellName,Species,BrainArea,CellTypeGroup,protocol,IV_peak_m,IV_steady_m,repetition,trace_index,AP_index,AP_begin_voltage,AP_half_width,AP_amplitude,min_AHP_voltage,ISI_values
1113,1113,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,4,0,-41.20241826838238,2.237810313618525,75.03366819089175,-47.49374836683175,141.50000000003217
1114,1114,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,5,0,-41.3862064761432,2.1731469933523613,75.35495686354803,-44.706251472234726,75.2000000000171
1115,1115,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,6,0,-40.91430543931142,2.1657522393813906,75.52680461670003,-42.662501335144015,55.300000000012574
1116,1116,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,7,0,-39.04335215798911,2.259136608842539,73.44335332622546,-39.26875069737415,49.10000000001117
1117,1117,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,8,0,-38.28163442110654,2.2857715522732747,73.08163490985362,-37.00625151395798,41.20000000000937
1118,1118,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,9,0,-36.93333282841915,2.2703332238346547,72.36458375823992,-34.43749994039515,35.70000000000812
1119,1119,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,10,0,-36.60298176974205,2.288359900281648,72.6967308755843,-33.32500159740289,35.80000000000814
1120,1120,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,11,0,-35.94573507052956,2.2504959683402603,72.68323669168856,-31.46874904632517,33.100000000007526
1121,1121,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,12,0,-32.74520866133581,2.367335100464516,70.45770816058895,-27.343749999999478,29.300000000006666
1122,1122,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,13,0,-31.46933357960443,2.348898539865786,70.10058279876807,-24.78750050067716,29.20000000000664
1123,1123,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,14,0,-28.17233918342357,2.433163285836713,68.759838921162,-20.356250926851335,26.20000000000596
1124,1124,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,15,0,-25.22823332882437,2.4786726759415387,67.14073314404537,-17.368750646710396,25.000000000005684
1125,1125,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,16,0,-23.815078544365267,2.4992233321151502,67.18382786486177,-15.287499874827937,21.400000000004862
1126,1126,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,17,0,-21.454577534913344,2.516214186800255,66.58582875078876,-12.175000272689232,20.700000000004707
1127,1127,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,18,0,-19.41364222400316,2.543568133594136,66.19489156831425,-9.300000034271232,16.000000000003638
1128,1128,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,19,0,-16.315181426635043,2.5682605219064385,65.56518065175172,-5.874999798833812,16.900000000003843
1129,1129,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,20,0,-12.5538070877702,2.699319440764839,64.87255889974533,-1.4562499709417125,15.400000000003502
1130,1130,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,21,0,-14.382504680281029,2.6160956732670684,66.42625556242855,-2.850000048055712,12.700000000002888
1131,1131,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,22,0,-9.2862461658086,2.6864052908816234,64.98624654127768,2.825000090525084,12.500000000002842
1132,1132,Rat Cortex PC-L5 AP index 0,aCell20_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,23,0,-8.46029388645839,2.623087280266816,65.2165444466693,2.3874999024017143,11.70000000000266
1133,1133,Rat Cortex PC-L2 AP index 0,aCell110_2,Rat,Cortex,PC-L2,IDRest,0.1668926420714775,0.1546801485207232,0,2,0,-38.00761744827172,1.849353455497408,67.05136828560417,-50.943750888105406,20.85000000000474
1134,1134,Rat Cortex PC-L2 AP index 0,aCell110_2,Rat,Cortex,PC-L2,IDRest,0.1668926420714775,0.1546801485207232,0,3,0,-39.9730862041389,1.5916313542310263,69.35433530407079,-47.47499898076008,105.70000000002403
1135,1135,Rat Cortex PC-L2 AP index 0,aCell110_2,Rat,Cortex,PC-L2,IDRest,0.1668926420714775,0.1546801485207232,0,4,0,-41.22239115019883,1.5238889937968452,69.7536407627451,-45.18124833703013,45.40000000001032
1136,1136,Rat Cortex PC-L2 AP index 0,aCell110_2,Rat,Cortex,PC-L2,IDRest,0.1668926420714775,0.1546801485207232,0,5,0,-41.09500868453253,1.4667556056439253,68.4637591077093,-43.11250150203705,33.800000000007685
1137,1137,Rat Cortex PC-L2 AP index 0,aCell110_2,Rat,Cortex,PC-L2,IDRest,0.1668926420714775,0.1546801485207232,0,6,0,-41.6507467403978,1.4563597330945868,68.45699695478795,-42.5500012934193,27.200000000006185
1138,1138,Rat Cortex PC-L2 AP index 0,aCell110_2,Rat,Cortex,PC-L2,IDRest,0.1668926420714775,0.1546801485207232,0,7,0,-41.983346017036894,1.4030095790324708,67.93334570696392,-42.10000112652429,22.60000000000514
1139,1139,Rat Cortex PC-L2 AP index 0,aCell110_2,Rat,Cortex,PC-L2,IDRest,0.1668926420714775,0.1546801485207232,0,8,0,-42.364938335240026,1.4340692964170216,67.17118822183838,-41.43124818801496,20.80000000000473
1140,1140,Rat Cortex PC-L2 AP index 0,aCell110_2,Rat,Cortex,PC-L2,IDRest,0.1668926420714775,0.1546801485207232,0,9,0,-42.58893894038015,1.4011501375600233,66.61393957208233,-40.918748825784405,18.000000000004093
1141,1141,Rat Cortex PC-L2 AP index 0,aCell110_2,Rat,Cortex,PC-L2,IDRest,0.1668926420714775,0.1546801485207232,0,10,0,-42.718268291081976,1.3895230685857314,66.255768121047,-40.36875069141335,15.200000000003456
1142,1142,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,2,0,-33.65400960138885,1.971314248309227,67.0915112404574,-48.90625178813371,1909.599999999057
1143,1143,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,3,0,-34.74379199205828,1.861477111138413,67.61879342255844,-45.96874862908869,200.4000000000456
1144,1144,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,4,0,-35.506678112266144,1.7926931874280283,67.88167852947628,-43.46875101327843,76.70000000001744
1145,1145,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,5,0,-36.190574648714,1.6957882535222095,67.62807595998171,-41.93750023841858,49.00000000001114
1146,1146,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,6,0,-36.88888838697314,1.6852950673013538,68.04513773131228,-40.68750143050924,39.00000000000887
1147,1147,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,7,0,-36.07851532398258,1.6351312103086002,67.57851583057506,-38.90625014900934,33.70000000000766
1148,1148,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,8,0,-36.01795262093538,1.6055964885841831,67.01795211421134,-37.90625184774079,29.000000000006597
1149,1149,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,9,0,-36.65795552195597,1.593790653197857,67.75170567084137,-37.65625134110071,24.700000000005616
1150,1150,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,10,0,-36.30413634226336,1.5752693147385344,67.49163714683426,-35.4687497019745,21.60000000000491
1151,1151,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,11,0,-36.11150602342995,1.5558257106460474,66.98650526333965,-35.28124839066766,19.500000000004437
1152,1152,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,12,0,-36.46781601499516,1.5251689438797484,67.34281525492224,-34.46875140070915,17.000000000003865
1153,1153,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,13,0,-36.45874973612301,1.529305936212381,67.61499908044279,-33.25000032782292,18.400000000004184
1154,1154,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,14,0,-36.56774010130324,1.5148101796845026,67.38024014600671,-34.28125008940434,14.200000000003229
1155,1155,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,15,0,-36.39955486118926,1.4854339165212878,66.77455495038008,-34.15625169872968,15.00000000000341
1156,1156,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,16,0,-36.50250092388229,1.506532929573325,67.50250041721836,-32.68750011920929,12.500000000002842
1157,1157,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,17,0,-36.496139114713294,1.4884958842334868,67.37113835474793,-32.40624815225601,12.900000000002931
1158,1158,Rat Cortex PC-L5 AP index 0,aCell37_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,18,0,-36.39585328030093,1.4901591564332648,67.48960342919442,-32.437499612561226,11.100000000002524
1159,1159,Mouse Amygdala PC AP index 0,aCell309_1,Mouse,Amygdala,PC,IDRest,0.3204401251354862,0.2663111973198528,0,3,0,-43.47085643016399,2.2691140474559006,59.0458565150784,-56.53125047683716,177.3000000000403
1160,1160,Mouse Amygdala PC AP index 0,aCell309_1,Mouse,Amygdala,PC,IDRest,0.3204401251354862,0.2663111973198528,0,4,0,-43.09882417415048,2.318863285966927,57.28007394913763,-53.9500005543232,138.70000000003154
1161,1161,Mouse Amygdala PC AP index 0,aCell309_1,Mouse,Amygdala,PC,IDRest,0.3204401251354862,0.2663111973198528,0,5,0,-43.27623356812371,2.120118150038934,56.33248385720131,-51.70625075697847,67.60000000001537
1162,1162,Mouse Amygdala PC AP index 0,aCell309_1,Mouse,Amygdala,PC,IDRest,0.3204401251354862,0.2663111973198528,0,6,0,-43.127859383438505,2.032780882389716,54.61535919418182,-49.89999905228615,49.10000000001117
1163,1163,Mouse Amygdala PC AP index 0,aCell309_1,Mouse,Amygdala,PC,IDRest,0.3204401251354862,0.2663111973198528,0,7,0,-43.65288318005213,1.9184221673869504,53.390383169612406,-48.03124815225601,35.80000000000814
1164,1164,Mouse Amygdala PC AP index 0,aCell309_1,Mouse,Amygdala,PC,IDRest,0.3204401251354862,0.2663111973198528,0,8,0,-43.8962827488823,1.8909899245371091,53.058782318203576,-46.6499999165535,28.20000000000641
1165,1165,Mouse Amygdala PC AP index 0,aCell309_1,Mouse,Amygdala,PC,IDRest,0.3204401251354862,0.2663111973198528,0,9,0,-44.10593702323586,1.847098562819781,53.28718690994605,-45.91250047087669,23.60000000000537
1166,1166,Mouse Amygdala PC AP index 0,aCell309_1,Mouse,Amygdala,PC,IDRest,0.3204401251354862,0.2663111973198528,0,10,0,-43.62815114485987,1.8839739154126391,52.7094012014693,-44.79375109076431,23.80000000000541
1167,1167,Mouse Amygdala PC AP index 0,aCell336_1,Mouse,Amygdala,PC,IDRest,0.3693888845454102,0.3251685314193723,0,2,0,-39.06588502249546,1.903094510928156,69.11588519799977,-52.67500132321205,360.4000000000819
1168,1168,Mouse Amygdala PC AP index 0,aCell336_1,Mouse,Amygdala,PC,IDRest,0.3693888845454102,0.3251685314193723,0,3,0,-38.98611073960005,1.841209672662842,68.17986039083559,-41.981250047682536,96.3000000000219
1169,1169,Mouse Amygdala PC AP index 0,aCell336_1,Mouse,Amygdala,PC,IDRest,0.3693888845454102,0.3251685314193723,0,4,0,-39.47051748529942,1.774356192440962,67.91426747933608,-40.27500003576103,39.70000000000903
1170,1170,Mouse Amygdala PC AP index 0,aCell336_1,Mouse,Amygdala,PC,IDRest,0.3693888845454102,0.3251685314193723,0,5,0,-38.96138834599308,1.7303308122512815,67.02388840558811,-38.5812483727932,24.80000000000564
1171,1171,Mouse Amygdala PC AP index 0,aCell336_1,Mouse,Amygdala,PC,IDRest,0.3693888845454102,0.3251685314193723,0,6,0,-39.53497830164221,1.6966405119130172,67.17247861754672,-37.59999945759769,20.700000000004707
1172,1172,Mouse Amygdala PC AP index 0,aCell336_1,Mouse,Amygdala,PC,IDRest,0.3693888845454102,0.3251685314193723,0,7,0,-39.51001401566921,1.725642725307921,66.64126414381681,-37.725001573562245,22.30000000000507
1173,1173,Mouse Amygdala PC AP index 0,aCell336_1,Mouse,Amygdala,PC,IDRest,0.3693888845454102,0.3251685314193723,0,8,0,-39.844600556929485,1.6648241737692049,66.17585018139152,-37.20625117421122,18.200000000004135
1174,1174,Mouse Amygdala PC AP index 0,aCell336_1,Mouse,Amygdala,PC,IDRest,0.3693888845454102,0.3251685314193723,0,9,0,-39.94044371069679,1.6837565449280874,66.1154434841904,-37.71249949932084,15.600000000003549
1175,1175,Mouse Amygdala PC AP index 0,aCell336_1,Mouse,Amygdala,PC,IDRest,0.3693888845454102,0.3251685314193723,0,10,0,-39.75449565163502,1.6540604639835124,65.6982461671614,-37.68749907612743,13.800000000003138
1176,1176,Rat Amygdala PC AP index 0,aCell182_1,Rat,Amygdala,PC,IDRest,0.2688008936090811,0.2604300789718883,0,3,0,-33.90690401401498,1.309059631626667,71.06315434171634,-48.16874861717224,774.8000000000648
1177,1177,Rat Amygdala PC AP index 0,aCell182_1,Rat,Amygdala,PC,IDRest,0.2688008936090811,0.2604300789718883,0,4,0,-35.05761081278248,1.2261747690199627,71.53886089021378,-44.187501072883606,214.30000000004867
1178,1178,Rat Amygdala PC AP index 0,aCell182_1,Rat,Amygdala,PC,IDRest,0.2688008936090811,0.2604300789718883,0,5,0,-35.22240922239898,1.2213120043804793,71.2224076726731,-42.7374988794324,95.0000000000216
1179,1179,Rat Amygdala PC AP index 0,aCell182_1,Rat,Amygdala,PC,IDRest,0.2688008936090811,0.2604300789718883,0,6,0,-35.36565105730971,1.194986608435897,71.27814988901893,-42.52500087022781,47.700000000010846
1180,1180,Rat Amygdala PC AP index 0,aCell182_1,Rat,Amygdala,PC,IDRest,0.2688008936090811,0.2604300789718883,0,7,0,-35.648185330630675,1.149009765996141,70.7919369816575,-41.48750007152528,37.4000000000085
1181,1181,Rat Amygdala PC AP index 0,aCell182_1,Rat,Amygdala,PC,IDRest,0.2688008936090811,0.2604300789718883,0,8,0,-35.453874890630935,1.181765426079835,70.29137415153335,-41.46249964833222,29.9000000000068
1182,1182,Rat Amygdala PC AP index 0,aCell182_1,Rat,Amygdala,PC,IDRest,0.2688008936090811,0.2604300789718883,0,9,0,-36.41250022961424,1.201889315949245,71.73125111758495,-40.28749838471413,30.70000000000698
1183,1183,Rat Amygdala PC AP index 0,aCell182_1,Rat,Amygdala,PC,IDRest,0.2688008936090811,0.2604300789718883,0,10,0,-36.25148570926206,1.150629062201972,71.38273528601871,-40.57500138878601,25.100000000005707
1184,1184,Mouse Amygdala PC AP index 0,aCell331_1,Mouse,Amygdala,PC,IDRest,0.233311148389027,0.2041411170508981,0,2,0,-36.34132094683201,1.7504537362783594,67.4163217095436,-50.87500065565109,35.80000000000814
1185,1185,Mouse Amygdala PC AP index 0,aCell331_1,Mouse,Amygdala,PC,IDRest,0.233311148389027,0.2041411170508981,0,3,0,-37.516796812183244,1.6394507855367235,67.12304599555378,-45.29999941587301,163.40000000003715
1186,1186,Mouse Amygdala PC AP index 0,aCell331_1,Mouse,Amygdala,PC,IDRest,0.233311148389027,0.2041411170508981,0,4,0,-37.084649126280574,1.6135118709639755,66.0221490964721,-41.96875169873159,54.300000000012346
1187,1187,Mouse Amygdala PC AP index 0,aCell331_1,Mouse,Amygdala,PC,IDRest,0.233311148389027,0.2041411170508981,0,5,0,-37.51103928059103,1.5753538679695112,65.60478893786248,-38.09374943375556,29.60000000000673
1188,1188,Mouse Amygdala PC AP index 0,aCell331_1,Mouse,Amygdala,PC,IDRest,0.233311148389027,0.2041411170508981,0,6,0,-37.671312498088696,1.536769907312987,65.74006173213282,-37.187501788139286,23.40000000000532
1189,1189,Mouse Amygdala PC AP index 0,aCell331_1,Mouse,Amygdala,PC,IDRest,0.233311148389027,0.2041411170508981,0,7,0,-37.849686229668514,1.5322898206549098,65.44343673623129,-36.218751221894976,20.50000000000466
1190,1190,Mouse Amygdala PC AP index 0,aCell331_1,Mouse,Amygdala,PC,IDRest,0.233311148389027,0.2041411170508981,0,8,0,-38.17463836326255,1.4933675287108483,65.27463889367675,-36.556251347064666,16.300000000003706
1191,1191,Mouse Amygdala PC AP index 0,aCell331_1,Mouse,Amygdala,PC,IDRest,0.233311148389027,0.2041411170508981,0,9,0,-38.17658795975685,1.4624635839173834,64.62033762589085,-36.55625134706497,14.900000000003388
1192,1192,Mouse Amygdala PC AP index 0,aCell331_1,Mouse,Amygdala,PC,IDRest,0.233311148389027,0.2041411170508981,0,10,0,-38.7522446934126,1.465382139072858,64.66474561128815,-35.900000482797225,14.300000000003251
1193,1193,Rat Amygdala PC AP index 0,aCell193_1,Rat,Amygdala,PC,IDRest,0.1390668774197627,0.1077663174475894,0,3,0,-30.478262223839124,1.325700047431326,68.80326277808025,-42.19375178215773,1916.1999999990549
1194,1194,Rat Amygdala PC AP index 0,aCell193_1,Rat,Amygdala,PC,IDRest,0.1390668774197627,0.1077663174475894,0,4,0,-30.393531626705496,1.185530762299436,66.99353278301678,-35.46249866485587,44.10000000001003
1195,1195,Rat Amygdala PC AP index 0,aCell193_1,Rat,Amygdala,PC,IDRest,0.1390668774197627,0.1077663174475894,0,5,0,-31.2717806294933,1.1764452312917797,67.3530313864396,-34.181248396634736,24.80000000000564
1196,1196,Rat Amygdala PC AP index 0,aCell193_1,Rat,Amygdala,PC,IDRest,0.1390668774197627,0.1077663174475894,0,6,0,-31.68573714351176,1.118237218868842,66.99823699443095,-35.54375097155516,18.70000000000425
1197,1197,Rat Amygdala PC AP index 0,aCell193_1,Rat,Amygdala,PC,IDRest,0.1390668774197627,0.1077663174475894,0,7,0,-31.683083880303123,1.11685135442832,66.35183494122512,-35.26875004172292,14.60000000000332
1198,1198,Rat Amygdala PC AP index 0,aCell193_1,Rat,Amygdala,PC,IDRest,0.1390668774197627,0.1077663174475894,0,8,0,-31.47940150282541,1.1022572961136348,65.6544025876178,-35.47500073909722,12.40000000000282
1199,1199,Rat Amygdala PC AP index 0,aCell193_1,Rat,Amygdala,PC,IDRest,0.1390668774197627,0.1077663174475894,0,9,0,-31.496402558315577,1.0965719592076653,65.47140398261534,-35.481251776218414,12.600000000002863
1200,1200,Rat Amygdala PC AP index 0,aCell193_1,Rat,Amygdala,PC,IDRest,0.1390668774197627,0.1077663174475894,0,10,0,-31.423920250537385,1.0913400773200692,65.13017178213275,-35.23749858140768,11.100000000002524
1201,1201,Mouse Amygdala PC AP index 0,aCell322_1,Mouse,Amygdala,PC,IDRest,0.3887016230344532,0.3453412917036657,0,2,0,-36.35942338232046,2.098273968600836,67.73442177293592,-48.26249927282333,330.6000000000751
1202,1202,Mouse Amygdala PC AP index 0,aCell322_1,Mouse,Amygdala,PC,IDRest,0.3887016230344532,0.3453412917036657,0,3,0,-37.023016351683445,1.993468018547901,67.47926688506004,-43.91875118016879,83.50000000001899
1203,1203,Mouse Amygdala PC AP index 0,aCell322_1,Mouse,Amygdala,PC,IDRest,0.3887016230344532,0.3453412917036657,0,4,0,-37.400632717038754,1.9768273851296956,67.0193821120088,-40.92499986290792,46.200000000010505
1204,1204,Mouse Amygdala PC AP index 0,aCell322_1,Mouse,Amygdala,PC,IDRest,0.3887016230344532,0.3453412917036657,0,5,0,-37.640876906052576,1.947721744235423,66.72212651563973,-40.73749855160648,38.00000000000864
1205,1205,Mouse Amygdala PC AP index 0,aCell322_1,Mouse,Amygdala,PC,IDRest,0.3887016230344532,0.3453412917036657,0,6,0,-37.90606194794675,1.9078087667869568,66.53106221616659,-40.24374857544891,34.70000000000789
1206,1206,Mouse Amygdala PC AP index 0,aCell322_1,Mouse,Amygdala,PC,IDRest,0.3887016230344532,0.3453412917036657,0,7,0,-37.63831306804539,1.8795480074680315,65.38831342566263,-40.16249999403949,27.200000000006185
1207,1207,Mouse Amygdala PC AP index 0,aCell322_1,Mouse,Amygdala,PC,IDRest,0.3887016230344532,0.3453412917036657,0,8,0,-38.591128645324034,1.8726865930738088,66.09112849628731,-39.09999877214418,24.700000000005616
1208,1208,Mouse Amygdala PC AP index 0,aCell322_1,Mouse,Amygdala,PC,IDRest,0.3887016230344532,0.3453412917036657,0,9,0,-38.45911904206019,1.8569970687019008,65.57161978411551,-38.54374960064869,23.10000000000525
1209,1209,Mouse Amygdala PC AP index 0,aCell322_1,Mouse,Amygdala,PC,IDRest,0.3887016230344532,0.3453412917036657,0,10,0,-38.2496690547715,1.8564170001661184,64.64966891171848,-38.31874951720213,21.400000000004862
1210,1210,Mouse Cortex PC-L5 AP index 0,aCell205_1,Mouse,Cortex,PC-L5,IDRest,0.0718278908963742,0.0520867080645191,0,2,0,-41.02252228504062,1.1705534903670696,76.5537711823029,-56.52499943971248,423.5000000000962
1211,1211,Mouse Cortex PC-L5 AP index 0,aCell205_1,Mouse,Cortex,PC-L5,IDRest,0.0718278908963742,0.0520867080645191,0,3,0,-42.685843122911415,1.06010407897179,73.91709373683273,-49.30000007152504,95.80000000002178
1212,1212,Mouse Cortex PC-L5 AP index 0,aCell205_1,Mouse,Cortex,PC-L5,IDRest,0.0718278908963742,0.0520867080645191,0,4,0,-44.48309116058193,1.008426618266924,75.11434093102457,-48.03749918937667,47.40000000001078
1213,1213,Mouse Cortex PC-L5 AP index 0,aCell205_1,Mouse,Cortex,PC-L5,IDRest,0.0718278908963742,0.0520867080645191,0,5,0,-46.20051170791714,1.004326973114189,75.35676258703235,-44.84999924898107,27.300000000006207
1214,1214,Mouse Cortex PC-L5 AP index 0,aCell205_1,Mouse,Cortex,PC-L5,IDRest,0.0718278908963742,0.0520867080645191,0,6,0,-46.15699264442863,1.0190367227543788,74.90074212863489,-45.16874998807727,20.50000000000466
1215,1215,Mouse Cortex PC-L5 AP index 0,aCell205_1,Mouse,Cortex,PC-L5,IDRest,0.0718278908963742,0.0520867080645191,0,7,0,-47.11761624471158,1.0059534608142258,75.77386611042996,-46.20625078678083,13.90000000000316
1216,1216,Mouse Cortex PC-L5 AP index 0,aCell205_1,Mouse,Cortex,PC-L5,IDRest,0.0718278908963742,0.0520867080645191,0,8,0,-47.26452871222629,1.0096399744197129,74.8645283931262,-46.293750405308,10.700000000002431
1217,1217,Mouse Cortex PC-L5 AP index 0,aCell205_1,Mouse,Cortex,PC-L5,IDRest,0.0718278908963742,0.0520867080645191,0,9,0,-48.1087497562078,0.9939208595355922,74.92124914491392,-46.781249344346776,11.600000000002638
1218,1218,Mouse Cortex PC-L5 AP index 0,aCell205_1,Mouse,Cortex,PC-L5,IDRest,0.0718278908963742,0.0520867080645191,0,10,0,-47.69952028133903,0.9623929606153752,73.84951963154077,-46.768750995395926,8.800000000002001
1219,1219,Rat Amygdala PC AP index 0,aCell190_1,Rat,Amygdala,PC,IDRest,0.1838050903127609,0.1707713166636993,0,3,0,-27.519007399556337,1.4163832408798385,65.30025713129547,-37.34375163912515,24.950000000005677
1220,1220,Rat Amygdala PC AP index 0,aCell190_1,Rat,Amygdala,PC,IDRest,0.1838050903127609,0.1707713166636993,0,4,0,-29.04273218495113,1.3817671048208808,66.5614830611378,-30.91249987483025,42.10000000000957
1221,1221,Rat Amygdala PC AP index 0,aCell190_1,Rat,Amygdala,PC,IDRest,0.1838050903127609,0.1707713166636993,0,5,0,-29.38477250950619,1.3742645533010318,66.80977273002485,-29.556250199675485,22.30000000000507
1222,1222,Rat Amygdala PC AP index 0,aCell190_1,Rat,Amygdala,PC,IDRest,0.1838050903127609,0.1707713166636993,0,6,0,-29.179631102581038,1.3723837487535206,66.53588109065582,-29.06250022351701,20.10000000000457
1223,1223,Rat Amygdala PC AP index 0,aCell190_1,Rat,Amygdala,PC,IDRest,0.1838050903127609,0.1707713166636993,0,7,0,-29.118977685987083,1.3481496812904084,66.5002280972569,-27.737500146030825,16.600000000003774
1224,1224,Rat Amygdala PC AP index 0,aCell190_1,Rat,Amygdala,PC,IDRest,0.1838050903127609,0.1707713166636993,0,8,0,-28.672117299713705,1.3527940297419718,66.4721164175591,-27.837499976156863,13.200000000003
1225,1225,Rat Amygdala PC AP index 0,aCell190_1,Rat,Amygdala,PC,IDRest,0.1838050903127609,0.1707713166636993,0,9,0,-28.84217989342471,1.3664168798678131,66.92967828995396,-27.3375008255236,12.300000000002797
1226,1226,Rat Amygdala PC AP index 0,aCell190_1,Rat,Amygdala,PC,IDRest,0.1838050903127609,0.1707713166636993,0,10,0,-28.952345446419777,1.3894262723040924,67.28359703782752,-27.10000053048017,13.400000000003049
1227,1227,Rat CA PC AP index 0,aCell240_1,Rat,CA,PC,IDRest,0.1486599848574803,0.1010494365651764,0,2,0,-44.140918335314495,1.3573755432644248,70.42216897605834,-43.2499982416624,10.800000000002456
1228,1228,Rat CA PC AP index 0,aCell240_1,Rat,CA,PC,IDRest,0.1486599848574803,0.1010494365651764,0,3,0,-44.23163949859462,1.3027475529812025,69.20039027341251,-43.15625131129792,7.600000000001728
1229,1229,Rat CA PC AP index 0,aCell240_1,Rat,CA,PC,IDRest,0.1486599848574803,0.1010494365651764,0,4,0,-44.71658483772128,1.3027098368512495,68.904084494984,-42.31249913573073,7.400000000001683
1230,1230,Rat CA PC AP index 0,aCell240_1,Rat,CA,PC,IDRest,0.1486599848574803,0.1010494365651764,0,5,0,-44.81627068925134,1.26945553582334,68.8162708977624,-41.6874997317791,7.000000000001592
1231,1231,Rat CA PC AP index 0,aCell240_1,Rat,CA,PC,IDRest,0.1486599848574803,0.1010494365651764,0,6,0,-44.519999965949474,1.297091227757562,68.3325007258903,-41.78125038742776,6.600000000001501
